0.31858,0.60274,0.09,0.09589,0.088481,0.084507,0.10954,0.49743,0.45669,0.13174,0.092308,1
0.23009,0.34932,0,0.068493,0.1419,0.1831,0.11307,0.4901,0.49606,0.1497,0.092308,1
0.23009,0.34932,0,0.068493,0.1419,0.1831,0.11307,0.4901,0.49606,0.1497,0.092308,1
0.23009,0.35959,0,0.068493,0.1419,0.19718,0.11661,0.4901,0.49606,0.1497,0.12308,1
0.23009,0.34932,0,0.068493,0.1419,0.1831,0.11307,0.4901,0.49606,0.1497,0.092308,1
0.31858,0.60274,0.09,0.09589,0.088481,0.084507,0.10954,0.49743,0.45669,0.13174,0.092308,1
0.65487,0.17808,0.56,0.082192,0.13523,0.070423,0.063604,0.67351,0.31496,0.22754,0.38462,1
0.27434,0.31507,0.1,0.061644,0.15025,0.38028,0.36396,0.40939,0.26772,0.095808,0.21538,1
0.92035,0.061644,0.44,0.089041,0.10518,0.12676,0.063604,0.73588,0.25984,0.30539,0.12308,1
0.92035,0.061644,0.44,0.089041,0.10518,0.12676,0.063604,0.73588,0.25984,0.30539,0.12308,1
0.23894,0.36986,0,0.075342,0.1202,0.070423,0.060071,0.60382,0.68504,0.37725,0.23077,1
0.27434,0.28082,0.06,0.054795,0.10351,0.11268,0.11661,0.44607,0.48031,0.08982,0.21538,1
0.23894,0.36986,0,0.075342,0.1202,0.070423,0.060071,0.60382,0.68504,0.37725,0.23077,1
0.54867,0.13699,0.44,0.047945,0.085142,0.21127,0.10954,0.61849,0.37795,0.26946,0.24615,1
0.22124,0.32877,0,0.061644,0.10351,0.21127,0.09894,0.52311,0.5748,0.22156,0.23077,1
0.22124,0.32877,0,0.061644,0.10351,0.21127,0.09894,0.52311,0.5748,0.22156,0.23077,1
0.47788,0.13014,0.47,0.11644,0.12187,0.1831,0.095406,0.70286,0.48819,0.28144,0.32308,1
0.63717,0.09589,0.52,0.061644,0.098497,0.070423,0.014134,0.49376,0.3622,0.23353,0.27692,1
0.29204,0.15753,0.46,0.18493,0.11018,0.19718,0.10954,0.53045,0.48031,0.31737,0.67692,1
0.20354,0.28767,0.04,0.14384,0.10851,0.084507,0.074205,0.63316,0.74803,0.34731,0.15385,1
0.61062,0.041096,0.51,0.21233,0.15359,0.042254,0.060071,0.69919,0.4252,0.38323,0.26154,1
0.29204,0.2911,0.06,0.21233,0.12521,0.3662,0.19435,0.47175,0.48819,0.20359,0.35385,1
0.61062,0.041096,0.51,0.21233,0.15359,0.042254,0.060071,0.69919,0.4252,0.38323,0.26154,1
0.29204,0.2911,0.06,0.21233,0.12521,0.3662,0.19435,0.47175,0.48819,0.20359,0.35385,1
0.20354,0.28767,0.04,0.14384,0.10851,0.084507,0.074205,0.63316,0.74803,0.34731,0.15385,1
0.61062,0.041096,0.51,0.21233,0.15359,0.042254,0.060071,0.69919,0.4252,0.38323,0.26154,1
0.50442,0.13699,0.45,0.37671,0.10184,0.056338,0.024735,0.55246,0.38583,0.29341,0.64615,1
0.38053,0.19178,0.32,0.32192,0.12521,0.12676,0.14488,0.66251,0.50394,0.26347,0.32308,1
0.60177,0.09589,0.44,0.18493,0.098497,0.070423,0.045936,0.62583,0.29921,0.29341,0.13846,1
0.27434,0.10274,0.68,0.17808,0.57763,0.056338,0.014134,0.52311,0.40157,0.4491,0.23077,1
0.38053,0.19178,0.32,0.32192,0.12521,0.12676,0.14488,0.66251,0.50394,0.26347,0.32308,1
0.65487,0.22603,0.55,0.075342,0.10184,0.33803,0.15194,0.70653,0.28346,0.25749,0.29231,1
0.25664,0.19178,0.12,0.14384,0.13356,0.39437,0.16608,0.48643,0.49606,0.22156,0.29231,1
0.36283,0.27397,0.09,0.10959,0.13189,0.26761,0.15194,0.55246,0.47244,0.31737,0.33846,1
0.36283,0.27397,0.09,0.10959,0.13189,0.26761,0.15194,0.55246,0.47244,0.31737,0.33846,1
0.51327,0.29452,0.23,0.12329,0.13189,0.23944,0.14841,0.68452,0.37795,0.18563,0.29231,1
0.20354,0.16438,0.25,0.10274,0.14357,0.056338,0.035336,0.46442,0.52756,0.16168,0.26154,1
0.76991,0.15068,0.52,0.15753,0.13689,0.22535,0.16608,0.83125,0.24409,0.28743,0.16923,1
0.25664,0.28082,0.06,0.11644,0.12354,0.26761,0.13428,0.47175,0.50394,0.15569,0.35385,1
0.57522,0.041096,0.48,0.041096,0.093489,0.084507,0.031802,0.53045,0.37795,0.18563,0.26154,1
0.50442,0.28082,0.48,0.10959,0.085142,0.070423,0.067138,0.71387,0.29921,0.15569,0.13846,1
0.50442,0.19863,0.42,0.10274,0.33556,0.070423,0.028269,0.68452,0.35433,0.17365,0.16923,1
0.50442,0.21233,0.44,0.10274,0.33723,0.056338,0.021201,0.68452,0.35433,0.17964,0.16923,1
0.24779,0.11644,0.38,0.054795,0.083472,0.11268,0.084806,0.49376,0.52756,0.11976,0.16923,1
0.50442,0.28082,0.48,0.10959,0.085142,0.070423,0.067138,0.71387,0.29921,0.15569,0.13846,1
0.29204,0.28082,0.24,0.075342,0.10017,0.19718,0.34982,0.43507,0.41732,0.12575,0.15385,1
0.38938,0.23288,0.31,0.13014,0.13523,0.25352,0.32509,0.59281,0.45669,0.17964,0.16923,1
0.22124,0.15753,0.29,0.10959,0.14023,0.26761,0.16608,0.44974,0.53543,0.19162,0.4,1
0.44248,0.44521,0.12,0.13699,0.11686,0.40845,0.24028,0.62949,0.44094,0.18563,0.30769,1
0.46018,0.36986,0.39,0.15753,0.11853,0.28169,0.18728,0.64784,0.49606,0.22754,0.47692,1
0.44248,0.44521,0.12,0.13699,0.11686,0.40845,0.24028,0.62949,0.44094,0.18563,0.30769,1
0.46018,0.36986,0.39,0.15753,0.11853,0.28169,0.18728,0.64784,0.49606,0.22754,0.47692,1
0.50442,0.32192,0.42,0.13014,0.13022,0.47887,0.23675,0.65517,0.4252,0.22156,0.16923,1
0.47788,0.25342,0.2,0.69178,0.098497,0.16901,0.15548,0.83859,0.33071,0.21557,0.12308,1
0.47788,0.25342,0.2,0.69178,0.098497,0.16901,0.15548,0.83859,0.33071,0.21557,0.12308,1
0.61947,0.28082,0.66,0.18836,0.18197,0.070423,0.028269,0.56713,0.24409,0.24551,0.47692,1
0.77876,0.10274,0.62,0.11644,0.11686,0.070423,0.053004,0.74321,0.33071,0.20359,0.2,1
0.49558,0.16438,0.64,0.13699,0.18364,0.12676,0.12367,0.5818,0.38583,0.1976,0.63077,1
0.49558,0.16438,0.64,0.13699,0.18364,0.12676,0.12367,0.5818,0.38583,0.1976,0.63077,1
0.30088,0.31507,0.28,0.15753,0.09015,0.28169,0.38163,0.53045,0.37795,0.12575,0.15385,1
0.29204,0.36301,0.01,0.10959,0.11018,0.22535,0.11307,0.45708,0.47244,0.24551,0.50769,1
0.64602,0.39384,0.53,0.17123,0.19366,0.084507,0.053004,0.66985,0.33858,0.30539,0.58462,1
0.38053,0.21233,0.45,0.068493,0.066778,0.070423,0.035336,0.34703,0.48031,0.22156,0.63077,1
0.69027,0.25342,0.58,0.14384,0.15192,0.38028,0.32862,0.78723,0.33071,0.4012,0.47692,1
0.69912,0.10959,0.54,0.09589,0.11686,0.15493,0.081272,0.70653,0.29134,0.61677,0.21538,1
0.67257,0.15068,0.5,0.10274,0.09015,0.12676,0.053004,0.72854,0.29921,0.50898,0.12308,1
0.53097,0.20548,0.48,0.12329,0.088481,0.056338,0.042403,0.52311,0.37008,0.32335,0.44615,1
0.55752,0.18493,0.47,0.061644,0.17696,0.070423,0.028269,0.59648,0.44094,0.2515,0.21538,1
0.55752,0.18493,0.47,0.061644,0.17696,0.070423,0.028269,0.59648,0.44094,0.2515,0.21538,1
0.64602,0.30822,0.5,0.11644,0.11686,0.070423,0.091873,0.77256,0.29921,0.26946,0.35385,1
0.17699,0.47603,0.02,0.12329,0.10017,0.22535,0.09894,0.39839,0.66142,0.33533,0.6,1
0.81416,0.25342,0.67,0.14384,0.13523,0.070423,0.031802,0.62583,0.22047,0.35928,0.55385,1
0.44248,0.30137,0.31,0.13014,0.12855,0.19718,0.14134,0.57447,0.29134,0.35329,0.24615,1
0.39823,0.45548,0,0.11644,0.13523,0.14085,0.077739,0.68452,0.48819,0.31737,0.15385,1
0.53982,0.37671,0.22,0.12329,0.1586,0.22535,0.09894,0.75789,0.4252,0.38922,0.23077,1
0.39823,0.46233,0,0.11644,0.14023,0.14085,0.070671,0.68452,0.48031,0.2994,0.15385,1
0.13274,0.061644,0.4,0.034247,0.09015,0.55634,0.56184,0.082905,0.40157,0.15569,0.53846,1
0.18584,0.43151,0.01,0.10274,0.11018,0.22535,0.091873,0.39839,0.6378,0.16766,0.67692,1
0.52212,0.20548,0.66,0.14041,0.17362,0.15493,0.081272,0.50844,0.3937,0.2515,0.50769,1
0.64602,0.21233,0.66,0.15068,0.16194,0.12676,0.060071,0.72854,0.32283,0.31138,0.30769,1
0.70796,0.17808,0.66,0.11644,0.12688,0.12676,0.12367,0.80191,0.33858,0.20958,0.21538,1
0.35398,0.22603,0.31,0.11644,0.12354,0.28169,0.15548,0.59648,0.49606,0.34731,0.23077,1
0.72566,0.33904,0.66,0.33562,0.11853,0.084507,0.12721,0.88995,0.25984,0.23952,0.24615,1
0.47788,0.20548,0.5,0.17123,0.1586,0.084507,0.053004,0.57447,0.40945,0.35928,0.52308,1
0.72566,0.33904,0.66,0.33562,0.11853,0.084507,0.12721,0.88995,0.25984,0.23952,0.24615,1
0.42478,0.10274,0.53,0.10274,0.10351,0.070423,0.042403,0.44974,0.3622,0.47904,0.55385,1
0.29204,0.082192,0.4,0.047945,0.073456,0.14085,0.067138,0.48643,0.45669,0.32335,0.046154,1
0.39823,0.10959,0.48,0.061644,0.09182,0.35211,0.14134,0.48643,0.45669,0.42515,0.33846,1
0.83186,0.19863,0.63,0.19863,0.12855,0.070423,0.14488,0.83125,0.2126,0.28743,0.36923,1
0.61062,0.28767,0.71,0.23973,0.18698,0.070423,0.031802,0.61115,0.2126,0.2994,0.52308,1
0.61062,0.22603,0.5,0.14384,0.11018,0.25352,0.14488,0.75055,0.40945,0.46707,0.4,1
0.42478,0.10274,0.53,0.10274,0.10351,0.070423,0.042403,0.44974,0.3622,0.47904,0.55385,1
0.60177,0.34589,0.66,0.36301,0.12688,0.070423,0.063604,0.6405,0.29134,0.39521,0.75385,1
0.32743,0.20548,0.38,0.10959,0.13689,0.32394,0.19081,0.57447,0.44882,0.22156,0.36923,1
0.32743,0.09589,0.42,0.075342,0.11352,0.14085,0.074205,0.53778,0.37008,0.28144,0.15385,1
0.80531,0.20205,0.68,0.13699,0.12187,0.22535,0.13074,0.83125,0.25197,0.28144,0.24615,1
0.32743,0.09589,0.42,0.075342,0.11352,0.14085,0.074205,0.53778,0.37008,0.28144,0.15385,1
0.32743,0.09589,0.42,0.075342,0.11352,0.14085,0.074205,0.53778,0.37008,0.28144,0.15385,1
0.24779,0.34932,0.07,0.10274,0.13022,0.14085,0.10954,0.57447,0.54331,0.25749,0.2,1
0.28319,0.28767,0.26,0.075342,0.12688,0.30986,0.14841,0.58914,0.52756,0.24551,0.12308,1
0.32743,0.36986,0.15,0.068493,0.11185,0.22535,0.12721,0.52311,0.44882,0.12575,0.18462,1
0.28319,0.23288,0.26,0.068493,0.12688,0.30986,0.16608,0.58914,0.54331,0.24551,0.12308,1
0.44248,0.17808,0.31,0.10959,0.14023,0.21127,0.15194,0.59648,0.35433,0.22156,0.24615,1
0.088496,0.5,0.05,0.034247,0.055092,0.15493,0.28975,0.17095,0.64567,0.29341,0.69231,1
0.80531,0.20205,0.68,0.13699,0.12187,0.22535,0.13074,0.83125,0.25197,0.28144,0.24615,1
0.65487,0.17123,0.76,0.22603,0.09015,0.084507,0.11307,0.75789,0.37795,0.16168,0.70769,1
0.61062,0.32192,0.59,0.11644,0.12521,0.16901,0.15194,0.6405,0.34646,0.19162,0.4,1
0.61062,0.32192,0.59,0.11644,0.12521,0.16901,0.15194,0.6405,0.34646,0.19162,0.4,1
0.27434,0.09589,0.3,0.054795,0.078464,0.26761,0.11307,0.35437,0.43307,0.083832,0.36923,1
0.67257,0.24658,0.54,0.11644,0.12187,0.25352,0.20495,0.72854,0.28346,0.16766,0.32308,1
0.60177,0.32877,0.49,0.12329,0.12187,0.12676,0.12367,0.68452,0.32283,0.17964,0.32308,1
0.36283,0.13014,0.46,0.034247,0.078464,0.14085,0.067138,0.47909,0.48819,0.25749,0.26154,1
0.46018,0.21918,0.47,0.10959,0.085142,0.11268,0.077739,0.58914,0.3937,0.19162,0.36923,1
0.65487,0.18493,0.66,0.14384,0.13523,0.15493,0.084806,0.69919,0.34646,0.17964,0.36923,1
0.51327,0.15068,0.58,0.19178,0.27045,0.070423,0.035336,0.50844,0.35433,0.22156,0.44615,1
0.38938,0.21233,0.34,0.10959,0.11352,0.35211,0.28269,0.63316,0.50394,0.17365,0.16923,1
0.46903,0.19178,0.53,0.39726,0.1419,0.070423,0.045936,0.62583,0.41732,0.29341,0.50769,1
0.53097,0.24658,0.64,0.089041,0.16528,0.070423,0.04947,0.50844,0.40945,0.1976,0.50769,1
0.64602,0.17808,0.51,0.075342,0.18197,0.084507,0.04947,0.69919,0.3937,0.25749,0.30769,1
0.43363,0.30137,0.33,0.10274,0.12855,0.47887,0.21555,0.52311,0.4252,0.23952,0.52308,1
0.17699,0.49315,0.03,0.09589,0.078464,0.43662,0.14841,0.37638,0.61417,0.13772,0.6,1
0.52212,0.082192,0.47,0.082192,0.09015,0.070423,0.063604,0.56713,0.32283,0.34132,0.4,1
0.17699,0.49315,0.03,0.09589,0.078464,0.43662,0.14841,0.37638,0.61417,0.13772,0.6,1
0.15929,0.37671,0.08,0.082192,0.055092,0.25352,0.14841,0.35437,0.59055,0.095808,0.46154,1
0.43363,0.45205,0.22,0.068493,0.10851,0.070423,0.091873,0.6405,0.40945,0.13772,0.33846,1
0.72566,0.49315,0.63,0.10274,0.12688,0.16901,0.10247,0.70653,0.28346,0.16168,0.30769,1
0.52212,0.082192,0.47,0.082192,0.09015,0.070423,0.063604,0.56713,0.32283,0.34132,0.4,1
0.64602,0.17123,0.69,0.09589,0.11018,0.15493,0.063604,0.4204,0.20472,0.19162,0.67692,1
0.51327,0.19863,0.55,0.15753,0.10684,0.29577,0.16961,0.69919,0.32283,0.33533,0.23077,1
0.30088,0.37671,0.3,0.075342,0.080134,0.52113,0.19788,0.4204,0.40945,0.13772,0.27692,1
0.57522,0.22603,0.73,0.15753,0.09015,0.070423,0.056537,0.62583,0.33858,0.1976,0.43077,1
0.51327,0.19863,0.55,0.15753,0.10684,0.29577,0.16961,0.69919,0.32283,0.33533,0.23077,1
0.70796,0.13014,0.72,0.089041,0.10017,0.070423,0.081272,0.63316,0.11024,0.29341,0.21538,1
0.64602,0.19178,0.65,0.085616,0.093489,0.084507,0.074205,0.6405,0.25197,0.20958,0.44615,1
0.97345,0.38699,0.76,0.19178,0.14691,0.070423,0.13074,0.96332,0.16535,0.20958,0.43077,1
0.47788,0.21918,0.49,0.12329,0.10851,0.14085,0.045936,0.45708,0.38583,0.17964,0.49231,1
0.061947,0.30822,0.01,0.054795,0.070117,0.056338,0.074205,0.24431,0.65354,0.30539,0.63077,1
0.43363,0.42123,0.1,0.082192,0.11185,0.070423,0.088339,0.62583,0.38583,0.13772,0.26154,1
0.35398,0.28082,0.22,0.075342,0.14691,0.084507,0.074205,0.48643,0.3622,0.13772,0.27692,1
0.64602,0.18493,0.69,0.13014,0.13856,0.22535,0.10247,0.68452,0.28346,0.16766,0.36923,1
0.64602,0.18493,0.69,0.13014,0.13856,0.22535,0.10247,0.68452,0.28346,0.16766,0.36923,1
0.33628,0.17123,0.53,0.061644,0.66945,0.11268,0.070671,0.57447,0.25197,0.43713,0.10769,1
0.19469,0.30137,0.03,0.054795,0.1202,0.23944,0.10247,0.49376,0.55118,0.17964,0.24615,1
0.51327,0.14384,0.63,0.13014,0.1202,0.056338,0.056537,0.71387,0.40945,0.24551,0.43077,1
0.59292,0.34247,0.67,0.29452,0.12354,0.070423,0.045936,0.6405,0.37795,0.21557,0.76923,1
0.51327,0.14384,0.63,0.13014,0.1202,0.056338,0.056537,0.71387,0.40945,0.24551,0.43077,1
0.40708,0.21233,0.52,0.09589,0.11853,0.1831,0.060071,0.55246,0.48031,0.16766,0.44615,1
0.61062,0.13356,0.54,0.082192,0.1202,0.056338,0.031802,0.63316,0.18898,0.22156,0.12308,1
0.50442,0.26027,0.42,0.075342,0.095159,0.28169,0.15901,0.59648,0.33071,0.23353,0.47692,1
0.37168,0.23288,0.45,0.11644,0.088481,0.084507,0.042403,0.33969,0.45669,0.27545,0.86154,1
0.60177,0.16438,0.69,0.082192,0.13022,0.070423,0.053004,0.72854,0.33858,0.17365,0.12308,1
0.44248,0.28767,0.42,0.10274,0.11519,0.33803,0.16254,0.50844,0.3622,0.22754,0.46154,1
0.69912,0.17123,0.55,0.11644,0.11853,0.33803,0.21908,0.69186,0.32283,0.29341,0.30769,1
0.52212,0.10959,0.51,0.054795,0.11352,0.12676,0.063604,0.59648,0.3622,0.33533,0.15385,1
0.51327,0.082192,0.49,0.061644,0.10518,0.070423,0.04947,0.55979,0.34646,0.43713,0.4,1
0.42478,0.38699,0.11,0.12329,0.10851,0.070423,0.088339,0.61115,0.35433,0.22156,0.26154,1
0.42478,0.12329,0.56,0.13014,0.11352,0.070423,0.038869,0.46442,0.32283,0.35329,0.50769,1
0.53097,0.21918,0.68,0.21918,0.17028,0.070423,0.063604,0.50844,0.25197,0.1976,0.76923,1
0.49558,0.35959,0.36,0.061644,0.068447,0.056338,0.028269,0.59648,0.33858,0.053892,0.24615,1
0.61947,0.13699,0.55,0.13014,0.11519,0.47887,0.21555,0.74321,0.45669,0.35329,0.36923,1
0.41593,0.18493,0.4,0.11644,0.10184,0.12676,0.070671,0.61115,0.47244,0.2515,0.27692,1
0.41593,0.44863,0.27,0.13014,0.11018,0.32394,0.17668,0.61115,0.44882,0.20359,0.33846,1
0.40708,0.19863,0.5,0.10959,0.071786,0.15493,0.067138,0.37638,0.47244,0.27545,0.75385,1
0.38053,0.19178,0.51,0.11644,0.066778,0.16901,0.074205,0.3617,0.45669,0.34132,0.76923,1
0.36283,0.39041,0.31,0.14384,0.12354,0.30986,0.26502,0.74321,0.58268,0.24551,0.49231,1
0.16814,0.18493,0.23,0.50685,0.065109,0.38028,0.30035,0.37638,0.55118,0.13174,0.56923,1
0.53982,0.15753,0.53,0.11644,0.096828,0.056338,0.035336,0.52311,0.32283,0.19162,0.4,1
0.28319,0.27397,0.25,0.068493,0.11519,0.1831,0.11307,0.61115,0.54331,0.19162,0.092308,1
0.53982,0.15753,0.53,0.11644,0.096828,0.056338,0.035336,0.52311,0.32283,0.19162,0.4,1
0.36283,0.39041,0.31,0.14384,0.12354,0.30986,0.26502,0.74321,0.58268,0.24551,0.49231,1
0.28319,0.27397,0.25,0.068493,0.11519,0.1831,0.11307,0.61115,0.54331,0.19162,0.092308,1
0.51327,0.21918,0.73,0.38699,0.10351,0.52113,0.24735,0.65517,0.33858,0.31138,0.55385,1
0.51327,0.21918,0.73,0.38699,0.10351,0.52113,0.24735,0.65517,0.33858,0.31138,0.55385,1
0.52212,0.09589,0.47,0.068493,0.11018,0.070423,0.063604,0.55246,0.34646,0.42515,0.38462,1
0.52212,0.082192,0.42,0.061644,0.10851,0.070423,0.056537,0.55246,0.37008,0.43114,0.36923,1
0.49558,0.25342,0.63,0.13699,0.10017,0.12676,0.070671,0.49376,0.33071,0.26946,0.63077,1
